Tue, Oct 01, 2019
2:54:16 PM

Temperature (K)	B-Field (Gauss)	sample current AB	sample current AD	sample current AC	sample current BD	sample current -AB	sample current -AD	sample current -AC	sample current -BD	Voltage CD	Voltage BC	Voltage BD	Voltage AC	Voltage -CD	Voltage -BC	Voltage -BD	Voltage -AC	
207.8000000	4163.0000000	0.0001996	0.0002059	0.0001985	0.0001784	-0.0001988	-0.0002053	-0.0001973	-0.0001779	0.2115437	0.2665575	0.2434677	0.1467106	-0.2118844	-0.2677876	-0.2440559	-0.1464289
209.3000000	121.8199997	0.0002282	0.0002355	0.0002273	0.0002039	-0.0002273	-0.0002347	-0.0002256	-0.0002031	0.2133150	0.2616758	0.0409344	-0.0342460	-0.2136692	-0.2628307	-0.0422395	0.0343193
210.7500000	-3966.0000000	0.0001942	0.0002005	0.0001933	0.0001736	-0.0001936	-0.0001998	-0.0001920	-0.0001731	0.2134490	0.2563593	-0.1592004	-0.2153363	-0.2138203	-0.2574703	0.1570530	0.2153793
212.5000000	4163.0000000	0.0001910	0.0001970	0.0001901	0.0001707	-0.0001902	-0.0001966	-0.0001887	-0.0001703	0.2122354	0.2666830	0.2356893	0.1403989	-0.2126034	-0.2680441	-0.2363093	-0.1402154
214.0500000	121.7200012	0.0002168	0.0002238	0.0002160	0.0001938	-0.0002160	-0.0002232	-0.0002144	-0.0001932	0.2138074	0.2618829	0.0403165	-0.0339846	-0.2141736	-0.2631459	-0.0417383	0.0341706
215.5000000	-3965.0000000	0.0001860	0.0001920	0.0001853	0.0001663	-0.0001854	-0.0001915	-0.0001839	-0.0001659	0.2139802	0.2567695	-0.1527840	-0.2086437	-0.2143509	-0.2579614	0.1505338	0.2087587
217.4000000	4163.0000000	0.0001828	0.0001886	0.0001821	0.0001634	-0.0001821	-0.0001884	-0.0001807	-0.0001631	0.2130587	0.2667164	0.2277102	0.1344045	-0.2134603	-0.2682867	-0.2284098	-0.1344244
218.9000000	121.8000031	0.0002062	0.0002129	0.0002056	0.0001843	-0.0002055	-0.0002125	-0.0002040	-0.0001839	0.2143968	0.2619963	0.0394510	-0.0337899	-0.2147871	-0.2634214	-0.0409793	0.0337781
220.3500000	-3965.0000000	0.0001782	0.0001841	0.0001778	0.0001594	-0.0001777	-0.0001838	-0.0001763	-0.0001592	0.2145631	0.2570644	-0.1468004	-0.2018559	-0.2149947	-0.2583799	0.1443877	0.2020115
222.1500000	4162.0000000	0.0001755	0.0001812	0.0001750	0.0001569	-0.0001749	-0.0001811	-0.0001735	-0.0001568	0.2139685	0.2665893	0.2198714	0.1290864	-0.2144852	-0.2684866	-0.2205169	-0.1293000
