Thu, Oct 03, 2019
2:55:58 PM

Temperature (K)	B-Field (Gauss)	sample current AB	sample current AD	sample current AC	sample current BD	sample current -AB	sample current -AD	sample current -AC	sample current -BD	Voltage CD	Voltage BC	Voltage BD	Voltage AC	Voltage -CD	Voltage -BC	Voltage -BD	Voltage -AC	
227.6000000	121.8099976	0.0001893	0.0001960	0.0001896	0.0001695	-0.0001888	-0.0001962	-0.0001877	-0.0001697	0.2154165	0.2612522	0.0365730	-0.0322139	-0.2159325	-0.2634728	-0.0384604	0.0318611
229.0500000	-3961.0000000	0.0001657	0.0001716	0.0001660	0.0001485	-0.0001653	-0.0001720	-0.0001644	-0.0001489	0.2154325	0.2565624	-0.1365885	-0.1874979	-0.2161540	-0.2583257	0.1338982	0.1876862
230.8500000	4157.0000000	0.0001635	0.0001692	0.0001638	0.0001464	-0.0001629	-0.0001701	-0.0001620	-0.0001471	0.2159911	0.2654126	0.2022194	0.1189498	-0.2163533	-0.2687881	-0.2034014	-0.1205548
232.3500000	121.7799988	0.0001815	0.0001881	0.0001822	0.0001627	-0.0001810	-0.0001889	-0.0001801	-0.0001633	0.2163122	0.2609124	0.0342762	-0.0310202	-0.2168335	-0.2635315	-0.0365572	0.0301981
233.8500000	-3961.0000000	0.0001600	0.0001661	0.0001607	0.0001436	-0.0001598	-0.0001669	-0.0001589	-0.0001443	0.2161520	0.2564494	-0.1310670	-0.1791024	-0.2170070	-0.2583419	0.1278142	0.1788950
235.6500000	4156.0000000	0.0001582	0.0001640	0.0001589	0.0001420	-0.0001577	-0.0001655	-0.0001569	-0.0001430	0.2174162	0.2646393	0.1911326	0.1132499	-0.2176336	-0.2688499	-0.1928256	-0.1155286
237.2000000	121.9400024	0.0001750	0.0001818	0.0001763	0.0001572	-0.0001748	-0.0001831	-0.0001739	-0.0001582	0.2172012	0.2603662	0.0315610	-0.0295917	-0.2177375	-0.2633309	-0.0345534	0.0282500
238.6500000	-3960.0000000	0.0001555	0.0001620	0.0001569	0.0001400	-0.0001556	-0.0001631	-0.0001547	-0.0001409	0.2168022	0.2562855	-0.1245203	-0.1691671	-0.2179318	-0.2580744	0.1204454	0.1684132
240.4000000	4156.0000000	0.0001544	0.0001605	0.0001557	0.0001390	-0.0001541	-0.0001626	-0.0001534	-0.0001402	0.2187086	0.2634289	0.1780518	0.1064744	-0.2187833	-0.2684970	-0.1802849	-0.1086709
241.9000000	121.6299973	0.0001706	0.0001777	0.0001727	0.0001538	-0.0001707	-0.0001794	-0.0001697	-0.0001549	0.2178396	0.2595974	0.0287758	-0.0280618	-0.2185390	-0.2626379	-0.0324954	0.0264157
243.4000000	-3960.0000000	0.0001529	0.0001599	0.0001552	0.0001382	-0.0001535	-0.0001612	-0.0001525	-0.0001393	0.2171205	0.2562005	-0.1153619	-0.1571412	-0.2187430	-0.2572972	0.1102389	0.1553378
245.2000000	4157.0000000	0.0001531	0.0001592	0.0001553	0.0001383	-0.0001530	-0.0001643	-0.0001522	-0.0001404	0.2194272	0.2615101	0.1623515	0.0964728	-0.2194313	-0.2676030	-0.1643580	-0.1000189
246.7000000	121.7399979	0.0001694	0.0001767	0.0001727	0.0001534	-0.0001700	-0.0001804	-0.0001689	-0.0001559	0.2177821	0.2583894	0.0264735	-0.0266121	-0.2188913	-0.2611240	-0.0302326	0.0203646
248.2000000	-3960.0000000	0.0001536	0.0001612	0.0001573	0.0001398	-0.0001551	-0.0001624	-0.0001537	-0.0001407	0.2166802	0.2560922	-0.1012571	-0.1417499	-0.2190470	-0.2555619	0.0949255	0.1386136
249.9500000	4156.0000000	0.0001557	0.0001618	0.0001593	0.0001413	-0.0001560	-0.0001653	-0.0001551	-0.0001426	0.2188143	0.2583558	0.1425876	0.0817283	-0.2189350	-0.2645512	-0.1441330	-0.0806492
251.5000000	121.7600021	0.0001733	0.0001807	0.0001785	0.0001578	-0.0001748	-0.0001836	-0.0001733	-0.0001591	0.2162235	0.2562990	0.0252884	-0.0263591	-0.2179064	-0.2577730	-0.0292326	0.0241010
253.0000000	-3960.0000000	0.0001595	0.0001677	0.0001656	0.0001462	-0.0001624	-0.0001691	-0.0001604	-0.0001472	0.2146307	0.2553397	-0.0800487	-0.1227471	-0.2178591	-0.2520156	0.0732939	0.1158099
