Mon, Sep 30, 2019
12:58:14 PM

Temperature (K)	B-Field (Gauss)	sample current AB	sample current AD	sample current AC	sample current BD	sample current -AB	sample current -AD	sample current -AC	sample current -BD	Voltage CD	Voltage BC	Voltage BD	Voltage AC	Voltage -CD	Voltage -BC	Voltage -BD	Voltage -AC	
194.3950000	4164.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005168	0.0006670	0.0008524	0.0007634	-0.0013377	-0.0016119	-0.0015118	-0.0008748
195.6850000	122.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0004032	0.0004953	-0.0001686	-0.0002140	-0.0012003	-0.0014200	-0.0004918	0.0000733
196.9950000	-3971.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005631	0.0006635	-0.0011445	-0.0012604	-0.0013580	-0.0015731	0.0004918	0.0011024
198.7500000	4164.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005659	0.0007284	0.0008705	0.0007505	-0.0013708	-0.0016474	-0.0015215	-0.0008984
200.2600000	121.9899979	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0004518	0.0005572	-0.0001579	-0.0002334	-0.0012361	-0.0014504	-0.0004881	0.0000590
201.7000000	-3970.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0006221	0.0007320	-0.0011355	-0.0012879	-0.0013925	-0.0016088	0.0004965	0.0011042
203.5000000	4164.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0006291	0.0008036	0.0008945	0.0007407	-0.0014017	-0.0016799	-0.0015313	-0.0009106
205.0000000	122.1600037	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005170	0.0006308	-0.0001396	-0.0002540	-0.0012710	-0.0014908	-0.0004946	0.0000546
206.5000000	-3969.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0006873	0.0008062	-0.0011358	-0.0013213	-0.0014271	-0.0016489	0.0005036	0.0011101
208.2500000	4163.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0006959	0.0008756	0.0009137	0.0007244	-0.0014441	-0.0017312	-0.0015465	-0.0009305
209.7000000	121.9499969	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005756	0.0006995	-0.0001341	-0.0002764	-0.0013105	-0.0015322	-0.0004980	0.0000476
211.2000000	-3969.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0007431	0.0008673	-0.0011354	-0.0013490	-0.0014669	-0.0016921	0.0005064	0.0011072
212.9500000	4163.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0007671	0.0009551	0.0009332	0.0007107	-0.0014803	-0.0017667	-0.0015533	-0.0009509
214.4000000	121.9899979	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0006384	0.0007722	-0.0001182	-0.0002977	-0.0013484	-0.0015721	-0.0004979	0.0000356
215.9000000	-3969.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0008082	0.0009390	-0.0011263	-0.0013755	-0.0015074	-0.0017297	0.0005191	0.0011102
217.6500000	4163.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0008220	0.0010263	0.0009528	0.0006930	-0.0015193	-0.0018007	-0.0015536	-0.0009658
219.2000000	122.3499985	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0006979	0.0008460	-0.0001014	-0.0003207	-0.0013844	-0.0016057	-0.0004894	0.0000212
220.7000000	-3968.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0008704	0.0010269	-0.0011108	-0.0014130	-0.0015357	-0.0017450	0.0005448	0.0010790
222.5500000	4164.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0009228	0.0011699	0.0010014	0.0005823	-0.0015137	-0.0017594	-0.0015198	-0.0010813
224.0000000	121.9499969	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0008071	0.0009946	-0.0000597	-0.0004294	-0.0013843	-0.0015730	-0.0004523	-0.0000796
225.5000000	-3969.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0009747	0.0011645	-0.0010855	-0.0015163	-0.0015472	-0.0017368	0.0005713	0.0009983
227.2500000	4163.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0009878	0.0012405	0.0010058	0.0005747	-0.0015670	-0.0018104	-0.0015212	-0.0010904
228.7500000	121.9700012	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0008664	0.0010586	-0.0000575	-0.0004445	-0.0014362	-0.0016281	-0.0004583	-0.0000816
230.2000000	-3968.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0010278	0.0012214	-0.0010825	-0.0015237	-0.0015971	-0.0017831	0.0005680	0.0009844
232.0000000	4163.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0010550	0.0013044	0.0010018	0.0005642	-0.0016147	-0.0018594	-0.0015165	-0.0010928
