Thu, Oct 03, 2019
1:17:56 PM

Temperature (K)	B-Field (Gauss)	sample current AB	sample current AD	sample current AC	sample current BD	sample current -AB	sample current -AD	sample current -AC	sample current -BD	Voltage CD	Voltage BC	Voltage BD	Voltage AC	Voltage -CD	Voltage -BC	Voltage -BD	Voltage -AC	
230.7500000	4158.0000000	0.0001639	0.0001695	0.0001636	0.0001468	-0.0001635	-0.0001697	-0.0001621	-0.0001468	0.2162669	0.2668987	0.2055650	0.1191494	-0.2166419	-0.2692022	-0.2065427	-0.1197338
232.2500000	121.9899979	0.0001821	0.0001885	0.0001820	0.0001630	-0.0001817	-0.0001885	-0.0001802	-0.0001630	0.2168436	0.2627218	0.0360886	-0.0323261	-0.2174118	-0.2644836	-0.0382649	0.0319445
233.7000000	-3964.0000000	0.0001605	0.0001663	0.0001605	0.0001438	-0.0001603	-0.0001664	-0.0001589	-0.0001440	0.2169320	0.2587159	-0.1309995	-0.1824149	-0.2177649	-0.2600850	0.1274985	0.1821902
235.5000000	4157.0000000	0.0001586	0.0001643	0.0001586	0.0001422	-0.0001583	-0.0001649	-0.0001569	-0.0001425	0.2176287	0.2664059	0.1954862	0.1135667	-0.2179898	-0.2692015	-0.1966723	-0.1145953
237.0500000	121.9499969	0.0001755	0.0001820	0.0001758	0.0001574	-0.0001753	-0.0001823	-0.0001737	-0.0001576	0.2177745	0.2625332	0.0339112	-0.0311669	-0.2184862	-0.2643485	-0.0364541	0.0303170
238.6000000	-3963.0000000	0.0001558	0.0001618	0.0001563	0.0001400	-0.0001560	-0.0001622	-0.0001544	-0.0001403	0.2177074	0.2590117	-0.1241770	-0.1730635	-0.2188627	-0.2600047	0.1199843	0.1720692
240.4500000	4158.0000000	0.0001546	0.0001604	0.0001550	0.0001389	-0.0001544	-0.0001614	-0.0001530	-0.0001394	0.2188790	0.2654482	0.1830794	0.1063037	-0.2192907	-0.2687381	-0.1841039	-0.1076332
242.0000000	121.8899994	0.0001708	0.0001774	0.0001718	0.0001537	-0.0001710	-0.0001781	-0.0001693	-0.0001540	0.2184423	0.2620884	0.0317388	-0.0299383	-0.2194198	-0.2636531	-0.0345373	0.0284544
243.5000000	-3963.0000000	0.0001531	0.0001595	0.0001544	0.0001381	-0.0001538	-0.0001600	-0.0001520	-0.0001385	0.2181245	0.2593300	-0.1144164	-0.1614239	-0.2198262	-0.2592624	0.1094177	0.1588852
245.4000000	4157.0000000	0.0001532	0.0001588	0.0001544	0.0001381	-0.0001533	-0.0001607	-0.0001517	-0.0001387	0.2194719	0.2637028	0.1677972	0.0958874	-0.2199863	-0.2673664	-0.1682084	-0.0964028
246.9000000	121.9700012	0.0001695	0.0001762	0.0001717	0.0001532	-0.0001703	-0.0001774	-0.0001683	-0.0001536	0.2183170	0.2611246	0.0301257	-0.0290716	-0.2197478	-0.2617997	-0.0328114	0.0271102
248.4500000	-3963.0000000	0.0001538	0.0001607	0.0001565	0.0001396	-0.0001555	-0.0001611	-0.0001532	-0.0001399	0.2176634	0.2595032	-0.0993165	-0.1464082	-0.2200710	-0.2572689	0.0934225	0.1405636
250.2500000	4158.0000000	0.0001560	0.0001612	0.0001584	0.0001412	-0.0001564	-0.0001640	-0.0001548	-0.0001418	0.2186536	0.2606181	0.1486389	0.0806588	-0.2194861	-0.2643635	-0.1473663	-0.0788410
251.7500000	121.8600006	0.0001736	0.0001801	0.0001777	0.0001578	-0.0001753	-0.0001839	-0.0001729	-0.0001590	0.2165923	0.2590484	0.0293764	-0.0292410	-0.2187344	-0.2581185	-0.0306826	0.0214577
253.2000000	-3963.0000000	0.0001598	0.0001672	0.0001649	0.0001461	-0.0001630	-0.0001672	-0.0001600	-0.0001463	0.2154841	0.2587233	-0.0774732	-0.1277437	-0.2186933	-0.2532272	0.0715743	0.1179374
255.0500000	4158.0000000	0.0001652	0.0001694	0.0001697	0.0001501	-0.0001660	-0.0001738	-0.0001643	-0.0001510	0.2152259	0.2552488	0.1241885	0.0591281	-0.2169245	-0.2586786	-0.1205443	-0.0572699
256.5500000	121.8300018	0.0001853	0.0001912	0.0001927	0.0001695	-0.0001883	-0.0001974	-0.0001855	-0.0001716	0.2121226	0.2546537	0.0293447	-0.0305835	-0.2152315	-0.2511979	-0.0286334	0.0257741
258.0500000	-3963.0000000	0.0001735	0.0001811	0.0001827	0.0001600	-0.0001789	-0.0001812	-0.0001750	-0.0001614	0.2104242	0.2551559	-0.0491210	-0.1053913	-0.2142479	-0.2461659	0.0440777	0.0841647
